"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","28-Dec-2016","       2323.40","       2326.70","       2349.90","       2303.15","       2305.25","       2313.40","       2335.86","     675209","          1577193933.90","      65267","     420288","         62.25"
"TCS","EQ","29-Dec-2016","       2313.40","       2303.00","       2359.90","       2303.00","       2355.00","       2351.70","       2346.25","     981758","          2303445318.55","      64945","     575262","         58.60"
"TCS","EQ","30-Dec-2016","       2351.70","       2354.90","       2378.60","       2345.65","       2366.55","       2365.55","       2366.64","     702874","          1663448119.20","      44979","     456203","         64.91"
"TCS","EQ","02-Jan-2017","       2365.55","       2366.60","       2375.10","       2352.40","       2360.00","       2361.35","       2365.66","     411566","           973627182.90","      22525","     227980","         55.39"
"TCS","EQ","03-Jan-2017","       2361.35","       2361.25","       2371.70","       2343.30","       2361.00","       2368.25","       2358.03","     737662","          1739431574.75","      42941","     518739","         70.32"
"TCS","EQ","04-Jan-2017","       2368.25","       2369.70","       2388.85","       2358.30","       2377.95","       2379.50","       2374.22","     710033","          1685774752.10","      42460","     495988","         69.85"
"TCS","EQ","05-Jan-2017","       2379.50","       2384.00","       2389.95","       2320.40","       2334.00","       2334.40","       2351.44","    1108202","          2605873965.60","      86774","     718226","         64.81"
"TCS","EQ","06-Jan-2017","       2334.40","       2321.00","       2329.35","       2257.10","       2284.00","       2281.40","       2287.51","    1504948","          3442588742.75","      61868","     898408","         59.70"
"TCS","EQ","09-Jan-2017","       2281.40","       2275.00","       2311.30","       2257.00","       2308.00","       2303.70","       2284.41","     927289","          2118304268.10","      46261","     542682","         58.52"
"TCS","EQ","10-Jan-2017","       2303.70","       2304.00","       2329.80","       2291.50","       2314.00","       2315.35","       2313.17","     766957","          1774098363.60","      66699","     502321","         65.50"
"TCS","EQ","11-Jan-2017","       2315.35","       2315.00","       2329.60","       2280.20","       2325.00","       2324.40","       2308.53","     965648","          2229226689.90","      40140","     571016","         59.13"
"TCS","EQ","12-Jan-2017","       2324.40","       2324.40","       2360.00","       2304.00","       2347.00","       2344.35","       2334.68","    1285187","          3000496260.30","      77928","     532933","         41.47"
"TCS","EQ","13-Jan-2017","       2344.35","       2348.00","       2357.95","       2237.85","       2250.00","       2249.30","       2276.72","    5117790","         11651776941.35","     205696","    2596026","         50.73"
"TCS","EQ","16-Jan-2017","       2249.30","       2250.00","       2273.90","       2228.00","       2261.80","       2258.55","       2255.96","    1682404","          3795428583.60","      89968","    1035083","         61.52"
"TCS","EQ","17-Jan-2017","       2258.55","       2254.90","       2287.80","       2252.80","       2280.00","       2278.75","       2277.11","    1504978","          3427002356.95","      74755","    1211234","         80.48"
"TCS","EQ","18-Jan-2017","       2278.75","       2278.00","       2298.00","       2265.45","       2295.00","       2295.10","       2282.30","    1568287","          3579301575.30","      84460","    1236055","         78.82"
"TCS","EQ","19-Jan-2017","       2295.10","       2295.00","       2295.15","       2282.95","       2290.00","       2291.00","       2289.32","    1125838","          2577400927.30","      49523","     944615","         83.90"
"TCS","EQ","20-Jan-2017","       2291.00","       2287.00","       2300.00","       2265.00","       2288.00","       2285.35","       2283.07","    1018623","          2325591791.10","      51349","     748200","         73.45"
"TCS","EQ","23-Jan-2017","       2285.35","       2265.00","       2313.50","       2259.80","       2307.10","       2306.70","       2298.05","    1159273","          2664065599.25","      79718","     746851","         64.42"
"TCS","EQ","24-Jan-2017","       2306.70","       2304.00","       2323.00","       2290.00","       2320.00","       2318.35","       2310.20","    1141319","          2636671177.10","     105986","     865316","         75.82"
"TCS","EQ","25-Jan-2017","       2318.35","       2322.60","       2360.00","       2318.05","       2357.00","       2353.00","       2342.18","    2055824","          4815099961.10","      97383","    1547526","         75.28"
"TCS","EQ","27-Jan-2017","       2353.00","       2345.05","       2378.75","       2345.05","       2359.00","       2357.80","       2364.53","    1435829","          3395067791.25","      92758","    1211620","         84.38"
"TCS","EQ","30-Jan-2017","       2357.80","       2341.00","       2351.95","       2318.15","       2338.85","       2332.90","       2332.50","    1288978","          3006538347.50","      69978","    1088546","         84.45"
"TCS","EQ","31-Jan-2017","       2332.90","       2320.00","       2332.05","       2200.05","       2232.00","       2229.80","       2241.50","    2333402","          5230322456.45","     110541","    1429985","         61.28"
"TCS","EQ","01-Feb-2017","       2229.80","       2220.00","       2239.95","       2155.55","       2164.90","       2167.90","       2175.80","    2432076","          5291712358.55","     132666","    1376549","         56.60"
"TCS","EQ","02-Feb-2017","       2167.90","       2170.05","       2219.00","       2153.00","       2204.45","       2207.65","       2181.08","    3004741","          6553591202.10","     144956","    1934670","         64.39"
"TCS","EQ","03-Feb-2017","       2207.65","       2209.70","       2243.00","       2191.00","       2238.80","       2232.55","       2221.59","    1076686","          2391954120.75","      54554","     607431","         56.42"
"TCS","EQ","06-Feb-2017","       2232.55","       2258.00","       2258.50","       2214.95","       2242.00","       2240.75","       2234.09","    1204455","          2690866087.95","      64627","     831461","         69.03"
"TCS","EQ","07-Feb-2017","       2240.75","       2244.00","       2252.60","       2226.00","       2245.90","       2244.60","       2243.18","     907319","          2035275817.50","      34002","     668176","         73.64"
"TCS","EQ","08-Feb-2017","       2244.60","       2244.90","       2282.60","       2244.05","       2281.00","       2270.95","       2270.63","    1106292","          2511976963.50","      58066","     783883","         70.86"
"TCS","EQ","09-Feb-2017","       2270.95","       2275.00","       2328.00","       2270.20","       2317.00","       2317.30","       2307.82","    2016601","          4653944449.75","     112590","    1620147","         80.34"
"TCS","EQ","10-Feb-2017","       2317.30","       2311.00","       2424.45","       2311.00","       2382.90","       2397.95","       2363.49","    2891080","          6833046948.55","     145483","    2117700","         73.25"
"TCS","EQ","13-Feb-2017","       2397.95","       2396.00","       2429.00","       2382.35","       2409.10","       2414.25","       2410.42","    1909906","          4603667356.80","     104603","    1222149","         63.99"
"TCS","EQ","14-Feb-2017","       2414.25","       2419.65","       2419.65","       2398.00","       2398.15","       2406.25","       2409.94","    1016664","          2450097017.95","      76040","     735744","         72.37"
"TCS","EQ","15-Feb-2017","       2406.25","       2397.00","       2428.00","       2375.10","       2423.45","       2413.70","       2405.57","     962486","          2315327647.20","      57071","     542885","         56.40"
"TCS","EQ","16-Feb-2017","       2413.70","       2460.00","       2478.00","       2435.60","       2450.00","       2447.75","       2452.74","    2087840","          5120936862.50","      99962","    1227336","         58.78"
"TCS","EQ","17-Feb-2017","       2447.75","       2472.00","       2475.60","       2402.00","       2415.00","       2407.90","       2421.27","    1361662","          3296953905.50","      64946","     826265","         60.68"
